feature,group,basis,hour,rho,p,n,signed_log10p
PowerRel_Beta,good,observed,56,0.1475748194014448,0.5589695952802587,18,0.2526118145842887
PowerRel_Beta,good,observed,57,0.18596491228070175,0.44590627508518843,19,0.35075641593095996
PowerRel_Beta,good,observed,58,0.18872549019607845,0.4681922842798525,17,0.3295757476712075
PowerRel_Beta,good,observed,59,0.30877192982456136,0.19835943382493493,19,0.7025471399809351
PowerRel_Beta,good,observed,60,0.15,0.5792486306642535,16,0.23713498420291823
PowerRel_Beta,good,observed,61,0.3178571428571428,0.24829056581701822,15,0.6050397818205837
PowerRel_Beta,good,observed,62,0.38970588235294124,0.12203439858782986,17,0.913517734807289
PowerRel_Beta,good,observed,63,0.4928571428571427,0.06195100671416867,15,1.2079516318729715
PowerRel_Beta,good,observed,64,0.389010989010989,0.16921738979769044,14,0.7715550082880974
PowerRel_Beta,good,observed,65,0.13823529411764704,0.6096659407501825,16,0.2149080663482938
PowerRel_Beta,good,observed,66,0.2441176470588235,0.3622134961419501,16,0.4410353718276534
PowerRel_Beta,good,observed,67,0.1956043956043956,0.5027500912969567,14,0.29864784186546034
PowerRel_Beta,good,observed,68,0.4090909090909091,0.2115450103420961,11,0.6745972138044429
PowerRel_Beta,good,observed,69,0.23626373626373626,0.4370835438311814,13,0.3594355443633518
PowerRel_Beta,good,observed,70,0.21818181818181823,0.519248247554982,11,0.2846249605193639
PowerRel_Beta,good,observed,71,0.1032967032967033,0.725282211088945,14,0.13949297429704627
PowerRel_Beta,good,observed,72,0.26593406593406593,0.3581134003647861,14,0.44597942767395016
PowerRel_Delta,good,observed,12,,,5,
PowerRel_Delta,good,observed,13,,,8,
PowerRel_Delta,good,observed,14,,,6,
PowerRel_Delta,good,observed,15,,,5,
PowerRel_Delta,good,observed,16,,,7,
PowerRel_Delta,good,observed,17,,,8,
PowerRel_Delta,good,observed,18,,,9,
PowerRel_Delta,good,observed,19,,,8,
PowerRel_Delta,good,observed,20,-0.06993006993006995,0.8290236405313092,12,-0.0814330848828885
PowerRel_Delta,good,observed,21,,,9,
PowerRel_Delta,good,observed,22,0.07692307692307691,0.8027630076692551,13,0.09541264856032472
PowerRel_Delta,good,observed,23,-0.13736263736263735,0.6545168402947126,13,-0.18407917485351755
PowerRel_Delta,good,observed,24,-0.1824175824175824,0.5325088185186945,14,-0.27367319577223737
PowerRel_Delta,good,observed,25,-0.18681318681318684,0.5225040123791591,14,-0.2819103701978894
PowerRel_Delta,good,observed,26,-0.09090909090909093,0.7787253962454419,12,-0.10861566160871236
PowerRel_Delta,good,observed,27,-0.14285714285714282,0.6115222287644655,15,-0.21358775178503514
PowerRel_Delta,good,observed,28,-0.15,0.5792486306642535,16,-0.23713498420291823
PowerRel_Delta,good,observed,29,-0.1411764705882353,0.6020026838819791,16,-0.22040157254195064
PowerRel_Delta,good,observed,30,0.06616541353383458,0.7816639121085741,20,0.1069799381054314
PowerRel_Delta,good,observed,31,0.027863777089783277,0.9126078919940868,18,0.03971577988215786
PowerRel_Delta,good,observed,32,0.0543859649122807,0.8249897141619513,19,0.08355146612953383
PowerRel_Delta,good,observed,33,0.18596491228070175,0.44590627508518843,19,0.35075641593095996
PowerRel_Delta,good,observed,34,0.1455108359133127,0.5645405304670836,18,0.24830487300150045
PowerRel_Delta,good,observed,35,0.1701754385964912,0.486099539787445,19,0.3132747900916124
PowerRel_Delta,good,observed,36,0.1736842105263158,0.4770171488822207,19,0.32146600768725514
PowerRel_Delta,good,observed,37,0.2857142857142857,0.2092950927335544,21,0.6792409542877974
PowerRel_Delta,good,observed,38,0.16493506493506493,0.47494156501178997,21,0.32335982101528316
PowerRel_Delta,good,observed,39,0.19824561403508772,0.41587984219447305,19,0.38103212949288995
PowerRel_Delta,good,observed,40,0.16666666666666666,0.4952660907838653,19,0.3051614056932587
PowerRel_Delta,good,observed,41,0.08120300751879699,0.733607630478017,20,0.1345361600844057
PowerRel_Delta,good,observed,42,0.1701754385964912,0.486099539787445,19,0.3132747900916124
PowerRel_Delta,good,observed,43,0.07739938080495357,0.7601672386317742,18,0.11909085137068616
PowerRel_Delta,good,observed,44,-0.08421052631578946,0.7241036435108112,20,-0.14019926725129586
PowerRel_Delta,good,observed,45,0.07192982456140351,0.7698063189062444,19,0.11361852834814323
PowerRel_Delta,good,observed,46,0.12982456140350876,0.5963025541504445,19,0.22453333043110404
PowerRel_Delta,good,observed,47,0.06493506493506496,0.7740381664661451,22,0.11123762448896818
PowerRel_Delta,good,observed,48,0.06623376623376624,0.7754535475659065,21,0.1104442128600914
PowerRel_Delta,good,observed,49,0.09189723320158102,0.6766561430399166,23,0.16963197107526767
PowerRel_Delta,good,observed,50,0.11304347826086956,0.5989404349055967,24,0.22261636638882978
PowerRel_Delta,good,observed,51,0.014285714285714285,0.9509932422972028,21,0.02182256912300931
PowerRel_Delta,good,observed,52,0.02766798418972332,0.9002743229977442,23,0.045625136326012505
PowerRel_Delta,good,observed,53,-0.05477131564088086,0.8087137074126657,22,-0.09220519568840632
PowerRel_Delta,good,observed,54,-0.006493506493506493,0.9777139815073874,21,-0.009788174271989148
PowerRel_Delta,good,observed,55,-0.06380575945793338,0.7778717977805316,22,-0.10909197383856094
PowerRel_Delta,good,observed,56,-0.027863777089783277,0.9126078919940868,18,-0.03971577988215786
PowerRel_Delta,good,observed,57,-0.11403508771929824,0.6420435738344661,19,-0.1924354964892585
PowerRel_Delta,good,observed,58,-0.07107843137254903,0.7863266619781206,17,-0.10439699846108662
PowerRel_Delta,good,observed,59,-0.1280701754385965,0.6013177937232191,19,-0.22089594466361576
PowerRel_Delta,good,observed,60,-0.09117647058823529,0.7370049501736589,16,-0.13252959514517554
PowerRel_Delta,good,observed,61,-0.16785714285714282,0.5498555542278019,15,-0.25975138367094486
PowerRel_Delta,good,observed,62,-0.13725490196078433,0.5993690521648235,17,-0.22230568518255106
PowerRel_Delta,good,observed,63,-0.16785714285714282,0.5498555542278019,15,-0.25975138367094486
PowerRel_Delta,good,observed,64,-0.059340659340659345,0.8403017626906826,14,-0.07556472544161545
PowerRel_Delta,good,observed,65,0.2029411764705882,0.45096124172270946,16,0.3458607823554701
PowerRel_Delta,good,observed,66,-0.10294117647058824,0.7044103818167706,16,-0.15217425189199854
PowerRel_Delta,good,observed,67,0.03736263736263736,0.899093096973967,14,0.04619533673311713
PowerRel_Delta,good,observed,68,-0.02727272727272728,0.9365584481926122,11,-0.028465114246623357
PowerRel_Delta,good,observed,69,0.23076923076923078,0.44812738231536575,13,0.34859851820448756
PowerRel_Delta,good,observed,70,0.14545454545454548,0.6695786456420787,11,0.17419840541457807
PowerRel_Delta,good,observed,71,0.09010989010989012,0.7593388378159541,14,0.11956438674423242
PowerRel_Delta,good,observed,72,0.12967032967032965,0.658619276321178,14,0.18136556260466258
PowerRel_Gamma,good,observed,12,,,5,
PowerRel_Gamma,good,observed,13,,,8,
PowerRel_Gamma,good,observed,14,,,6,
PowerRel_Gamma,good,observed,15,,,5,
PowerRel_Gamma,good,observed,16,,,7,
PowerRel_Gamma,good,observed,17,,,8,
PowerRel_Gamma,good,observed,18,,,9,
PowerRel_Gamma,good,observed,19,,,8,
PowerRel_Gamma,good,observed,20,0.5314685314685316,0.07536233505348364,12,1.1228456536714941
PowerRel_Gamma,good,observed,21,,,9,
PowerRel_Gamma,good,observed,22,0.3626373626373627,0.22331572029248162,13,0.6510807037267186
PowerRel_Gamma,good,observed,23,0.521978021978022,0.06729171199351018,13,1.1720384225091325
PowerRel_Gamma,good,observed,24,0.42857142857142855,0.1262738881593127,14,0.8986864467586029
PowerRel_Gamma,good,observed,25,0.0989010989010989,0.7365853699253172,14,0.1327769113619142
PowerRel_Gamma,good,observed,26,0.35664335664335667,0.25513775175895725,12,0.5932252757392632
PowerRel_Gamma,good,observed,27,0.049999999999999996,0.859540943467457,15,0.06573343125327973
PowerRel_Gamma,good,observed,28,0.12352941176470587,0.6485420669723405,16,0.1880618486293522
PowerRel_Gamma,good,observed,29,0.0058823529411764705,0.9827505044191351,16,0.0075567245962570905
PowerRel_Gamma,good,observed,30,-0.1819548872180451,0.44262106677574986,20,-0.35396791944914463
PowerRel_Gamma,good,observed,31,-0.14344685242518057,0.5701354475609233,18,-0.2440219563620808
PowerRel_Gamma,good,observed,32,-0.243859649122807,0.31437156522355014,19,-0.5025567426102806
PowerRel_Gamma,good,observed,33,-0.14736842105263157,0.5471363428592276,19,-0.2619044367871302
PowerRel_Gamma,good,observed,34,-0.12899896800825592,0.6099496263278286,18,-0.2147060304174401
PowerRel_Gamma,good,observed,35,-0.34210526315789475,0.1516719606843406,19,-0.8190946990128556
PowerRel_Gamma,good,observed,36,-0.39122807017543854,0.09765306029948713,19,-1.0103141420294348
PowerRel_Gamma,good,observed,37,-0.2935064935064935,0.19659251726168686,21,-0.7064330163808094
PowerRel_Gamma,good,observed,38,-0.174025974025974,0.45058523924842964,21,-0.3462230394607362
PowerRel_Gamma,good,observed,39,-0.26842105263157895,0.2665098631799817,19,-0.574286713671648
PowerRel_Gamma,good,observed,40,0.028070175438596492,0.9091820663410366,19,0.041349139341635414
PowerRel_Gamma,good,observed,41,0.09172932330827067,0.7005157258604466,20,0.15458211080253892
PowerRel_Gamma,good,observed,42,0.056140350877192984,0.8194314004326242,19,0.08648739799414007
PowerRel_Gamma,good,observed,43,0.09597523219814243,0.7048123642968973,18,0.15192648584059565
PowerRel_Gamma,good,observed,44,0.09172932330827067,0.7005157258604466,20,0.15458211080253892
PowerRel_Gamma,good,observed,45,0.07017543859649124,0.7752817747006228,19,0.11054042529140365
PowerRel_Gamma,good,observed,46,0.1649122807017544,0.49988058994796014,19,0.30113372630432483
PowerRel_Gamma,good,observed,47,0.08187464709203841,0.7171885307837645,22,0.1443666642536788
PowerRel_Gamma,good,observed,48,0.08181818181818182,0.7244098408074375,21,0.14001565860737386
PowerRel_Gamma,good,observed,49,0.3181818181818182,0.13897508098949363,23,0.8570630641987032
PowerRel_Gamma,good,observed,50,0.29565217391304344,0.1607178933622431,24,0.7939357688130009
PowerRel_Gamma,good,observed,51,0.44675324675324674,0.04232391972847467,21,1.3734141179668051
PowerRel_Gamma,good,observed,52,0.43774703557312256,0.03670468816816287,23,1.4352784612103315
PowerRel_Gamma,good,observed,53,0.4522868435911915,0.03456587423827628,22,1.4613524544894074
PowerRel_Gamma,good,observed,54,0.5181818181818182,0.016111558031212524,21,1.7928624600996828
PowerRel_Gamma,good,observed,55,0.5415019762845851,0.009246713079824796,22,2.034012618069504
PowerRel_Gamma,good,observed,56,0.5067079463364293,0.031873132260511465,18,1.4965752551138902
PowerRel_Gamma,good,observed,57,0.5807017543859649,0.009132950070568505,19,2.0393889166142016
PowerRel_Gamma,good,observed,58,0.5588235294117647,0.01970856591580171,17,1.7053449757973078
PowerRel_Gamma,good,observed,59,0.519298245614035,0.02269420152703128,19,1.6440850928728665
PowerRel_Gamma,good,observed,60,0.36176470588235293,0.16855882250388438,16,0.7732485112267932
PowerRel_Gamma,good,observed,61,0.6678571428571428,0.006509956694715437,15,2.186421900419316
PowerRel_Gamma,good,observed,62,0.536764705882353,0.02631190195230556,17,1.579847757861218
PowerRel_Gamma,good,observed,63,0.5428571428571428,0.036521822554837366,15,1.437447557924193
PowerRel_Gamma,good,observed,64,0.6571428571428571,0.010661967747329804,14,1.9721626355587456
PowerRel_Gamma,good,observed,65,0.33529411764705885,0.20425458084551512,16,0.6898281947043801
PowerRel_Gamma,good,observed,66,0.4088235294117647,0.11588783814878352,16,0.9359621386870852
PowerRel_Gamma,good,observed,67,0.4153846153846154,0.1396659475175257,14,0.8549094679584339
PowerRel_Gamma,good,observed,68,0.5454545454545455,0.08265095734417506,11,1.0827521116402097
PowerRel_Gamma,good,observed,69,0.5934065934065934,0.03252444027009699,13,1.487790168700271
PowerRel_Gamma,good,observed,70,0.6272727272727273,0.03884525362035334,11,1.4106620387013666
PowerRel_Gamma,good,observed,71,0.5076923076923077,0.06383915813376861,14,1.194912848791875
PowerRel_Gamma,good,observed,72,0.5604395604395604,0.037104477004074335,14,1.4305736855100517
PowerRel_Theta,good,observed,12,,,5,
PowerRel_Theta,good,observed,13,,,8,
PowerRel_Theta,good,observed,14,,,6,
PowerRel_Theta,good,observed,15,,,5,
PowerRel_Theta,good,observed,16,,,7,
PowerRel_Theta,good,observed,17,,,8,
PowerRel_Theta,good,observed,18,,,9,
PowerRel_Theta,good,observed,19,,,8,
PowerRel_Theta,good,observed,20,-0.2867132867132868,0.36625146058358227,12,-0.4362206347002906
PowerRel_Theta,good,observed,21,,,9,
PowerRel_Theta,good,observed,22,-0.23626373626373626,0.4370835438311814,13,-0.3594355443633518
PowerRel_Theta,good,observed,23,-0.2857142857142857,0.34400021825867,13,-0.4634412818804875
PowerRel_Theta,good,observed,24,-0.23076923076923075,0.4273358616774501,14,-0.36923066001428206
PowerRel_Theta,good,observed,25,0.01098901098901099,0.970258390096969,14,0.013112593105276139
PowerRel_Theta,good,observed,26,-0.14685314685314685,0.6487957097846664,12,-0.18789203059561477
PowerRel_Theta,good,observed,27,-0.0857142857142857,0.7613341261907667,15,-0.11842470286901888
PowerRel_Theta,good,observed,28,-0.0823529411764706,0.761733078752474,16,-0.11819718447785271
PowerRel_Theta,good,observed,29,-0.06176470588235294,0.8202418775044894,16,-0.08605806154837053
PowerRel_Theta,good,observed,30,-0.09473684210526315,0.6911525963694354,20,-0.16042605617898725
PowerRel_Theta,good,observed,31,-0.0608875128998968,0.8103299008966292,18,-0.09133813547913698
PowerRel_Theta,good,observed,32,0.012280701754385965,0.9602038588720425,19,0.017636553018522606
PowerRel_Theta,good,observed,33,-0.16666666666666666,0.4952660907838653,19,-0.3051614056932587
PowerRel_Theta,good,observed,34,-0.07533539731682146,0.7663922813478388,18,-0.11554887786599664
PowerRel_Theta,good,observed,35,-0.01754385964912281,0.9431706684765946,19,-0.025409713762029384
PowerRel_Theta,good,observed,36,0.021052631578947368,0.9318278746837038,19,0.030664302215498138
PowerRel_Theta,good,observed,37,-0.16363636363636364,0.4784743069143619,21,-0.32014137798097453
PowerRel_Theta,good,observed,38,-0.10259740259740259,0.6580970577075415,21,-0.18171005088703554
PowerRel_Theta,good,observed,39,-0.11403508771929824,0.6420435738344661,19,-0.1924354964892585
PowerRel_Theta,good,observed,40,-0.15087719298245614,0.5375272100958033,19,-0.26959954649076445
PowerRel_Theta,good,observed,41,-0.23759398496240602,0.3131305637442674,20,-0.5042745401197215
PowerRel_Theta,good,observed,42,-0.19649122807017544,0.4201015343407333,19,-0.376645732281344
PowerRel_Theta,good,observed,43,-0.07946336429308565,0.7539561864360347,18,-0.12265389092322983
PowerRel_Theta,good,observed,44,-0.010526315789473682,0.9648685868194993,20,-0.015531832672282125
PowerRel_Theta,good,observed,45,-0.16842105263157894,0.4906723619708301,19,-0.30920840377086695
PowerRel_Theta,good,observed,46,-0.31228070175438594,0.19304246779700218,19,-0.7143471391734003
PowerRel_Theta,good,observed,47,-0.1259175607001694,0.5765977724368205,22,-0.23912703974917354
PowerRel_Theta,good,observed,48,-0.2155844155844156,0.34796751366229983,21,-0.45846130000678964
PowerRel_Theta,good,observed,49,-0.2549407114624506,0.2403974496421714,23,-0.6190701440412076
PowerRel_Theta,good,observed,50,-0.22,0.3016203705478416,24,-0.5205393308467917
PowerRel_Theta,good,observed,51,-0.20519480519480518,0.3722373638543265,21,-0.42918003609152394
PowerRel_Theta,good,observed,52,-0.3359683794466403,0.11703240429458726,23,-0.9316938728020385
PowerRel_Theta,good,observed,53,-0.23207227555053642,0.29868783755778283,22,-0.5247824613231633
PowerRel_Theta,good,observed,54,-0.32597402597402597,0.14928317187962065,21,-0.8259891458699363
PowerRel_Theta,good,observed,55,-0.3201581027667985,0.1463415037832898,22,-0.8346324865348984
PowerRel_Theta,good,observed,56,-0.3952528379772961,0.10449665262201607,18,-0.9808976212378193
PowerRel_Theta,good,observed,57,-0.23333333333333334,0.33635706944227184,19,-0.47319944002665504
PowerRel_Theta,good,observed,58,-0.3308823529411765,0.1945425282666128,17,-0.7109854443508224
PowerRel_Theta,good,observed,59,-0.2964912280701754,0.21773024394667423,19,-0.6620812408401079
PowerRel_Theta,good,observed,60,-0.2352941176470588,0.38035580118865675,16,-0.4198099554967525
PowerRel_Theta,good,observed,61,-0.22142857142857136,0.42771371901637,15,-0.3688468194239184
PowerRel_Theta,good,observed,62,-0.20833333333333337,0.4223129818009653,17,-0.37436556826045986
PowerRel_Theta,good,observed,63,-0.1607142857142857,0.5671967045803448,15,-0.2462663010738076
PowerRel_Theta,good,observed,64,-0.221978021978022,0.44562965795360865,14,-0.351025913307898
PowerRel_Theta,good,observed,65,-0.2441176470588235,0.3622134961419501,16,-0.4410353718276534
PowerRel_Theta,good,observed,66,-0.07941176470588236,0.770025319039825,16,-0.11349499464764301
PowerRel_Theta,good,observed,67,-0.13406593406593406,0.6477195279851131,14,-0.18861300927877392
PowerRel_Theta,good,observed,68,-0.08181818181818183,0.8109903943000458,11,-0.09098428971879526
PowerRel_Theta,good,observed,69,-0.42857142857142855,0.14397143468783608,13,-0.8417236675441658
PowerRel_Theta,good,observed,70,-0.36363636363636365,0.2716375409938228,11,-0.5660102096500258
PowerRel_Theta,good,observed,71,-0.2703296703296703,0.3499193863496043,14,-0.45603199592399174
PowerRel_Theta,good,observed,72,-0.4021978021978022,0.15397442954140356,14,-0.8125513962487783
X,good,observed,12,,,5,
X,good,observed,13,,,8,
X,good,observed,14,,,6,
X,good,observed,15,,,5,
X,good,observed,16,,,7,
X,good,observed,17,,,8,
X,good,observed,18,,,9,
X,good,observed,19,,,8,
X,good,observed,20,0.3846153846153847,0.21702022575997748,12,0.6634997890702861
X,good,observed,21,,,9,
X,good,observed,22,0.34065934065934067,0.2547064607541252,13,0.5939600388044294
X,good,observed,23,0.3681318681318681,0.21585718064938147,13,0.6658334996390205
X,good,observed,24,0.27912087912087913,0.33384507719455425,14,0.47645502339336615
X,good,observed,25,0.015384615384615385,0.9583697893719862,14,0.018466884975459116
X,good,observed,26,-0.14685314685314685,0.6487957097846664,12,-0.18789203059561477
X,good,observed,27,-0.0857142857142857,0.7613341261907667,15,-0.11842470286901888
X,good,observed,28,-0.0588235294117647,0.8286807500332258,16,-0.08161274954950345
X,good,observed,29,-0.03823529411764706,0.8881976539853073,16,-0.051490378271756385
X,good,observed,30,-0.07218045112781954,0.7623392575365604,20,-0.11785171516043352
X,good,observed,31,-0.08152734778121776,0.7477594697936525,18,-0.12623807825908356
X,good,observed,32,-0.18596491228070175,0.44590627508518843,19,-0.35075641593095996
X,good,observed,33,0.0456140350877193,0.8528960735031589,19,0.06910388495656979
X,good,observed,34,0.01547987616099071,0.9513880221541826,18,0.021642320590164937
X,good,observed,35,0.05263157894736842,0.8305560123136126,19,0.08063107360579502
X,good,observed,36,0.06666666666666667,0.7862629610688756,19,0.10443218240607394
X,good,observed,37,0.2025974025974026,0.37845167579960426,21,0.42198956734863724
X,good,observed,38,0.17922077922077922,0.43696527489850645,21,0.35955307451511026
X,good,observed,39,0.23859649122807017,0.3252545411782847,19,0.48777663113869774
X,good,observed,40,0.13157894736842105,0.5913047122717008,19,0.22818865997359478
X,good,observed,41,0.2526315789473684,0.2825500572639195,20,0.5489046003483807
X,good,observed,42,0.11228070175438597,0.6472068934597522,19,0.18895686566094483
X,good,observed,43,-0.017543859649122806,0.9449151835129637,18,-0.024607172427702235
X,good,observed,44,0.0,1.0,20,-0.0
X,good,observed,45,0.09298245614035087,0.7049792897185855,19,0.15182364115477157
X,good,observed,46,0.25263157894736843,0.29672364447179,19,0.527647845477951
X,good,observed,47,0.18690005646527386,0.4049328724428122,22,0.39261696578276317
X,good,observed,48,0.22467532467532467,0.3275102738815652,21,0.48477507179407053
X,good,observed,49,0.3438735177865613,0.10813559417371388,23,0.9660313290920349
X,good,observed,50,0.3008695652173913,0.15311364746090095,24,0.8149860976570141
X,good,observed,51,0.24025974025974026,0.2941523992397238,21,0.53142760496029
X,good,observed,52,0.2816205533596838,0.19297677326766197,23,0.7144949596384136
X,good,observed,53,0.21964991530208924,0.32601325111651913,22,0.48676474726388513
X,good,observed,54,0.2675324675324675,0.24102003675627298,21,0.6179468516534787
X,good,observed,55,0.2309429700734049,0.30111182319608604,22,0.5212721915214187
X,good,observed,56,0.21775025799793604,0.3853959643781133,18,0.414092837312877
X,good,observed,57,0.07368421052631578,0.7643412715216654,19,0.11671268953160775
X,good,observed,58,0.13480392156862747,0.6059663630124608,17,0.21755148270421074
X,good,observed,59,0.02456140350877193,0.9204976475735005,19,0.03597731704280547
X,good,observed,60,-0.047058823529411764,0.8626036946668731,16,-0.0641886860347238
X,good,observed,61,0.035714285714285705,0.8994469934720875,15,0.046024425560106726
X,good,observed,62,0.03676470588235294,0.8885928675683452,17,0.05129717701473126
X,good,observed,63,-0.017857142857142853,0.9496353041738621,15,-0.02244314817847589
X,good,observed,64,0.05054945054945055,0.8637420361792153,14,0.06361594385434859
X,good,observed,65,0.14705882352941177,0.5867933937012053,16,0.23151478422081825
X,good,observed,66,-0.07352941176470588,0.7866792491258565,16,-0.10420230541621595
X,good,observed,67,-0.14725274725274726,0.6154187624847252,14,-0.2108292674006022
X,good,observed,68,-0.14545454545454548,0.6695786456420787,11,-0.17419840541457807
X,good,observed,69,0.16483516483516483,0.590478988652005,13,0.22879555152183248
X,good,observed,70,0.16363636363636366,0.6306852146425357,11,0.20018735019333986
X,good,observed,71,0.08131868131868132,0.7822747512440957,14,0.10664068684757368
X,good,observed,72,0.2967032967032967,0.30296672383870205,14,0.5186050693420703
Y,good,observed,12,,,5,
Y,good,observed,13,,,8,
Y,good,observed,14,,,6,
Y,good,observed,15,,,5,
Y,good,observed,16,,,7,
Y,good,observed,17,,,8,
Y,good,observed,18,,,9,
Y,good,observed,19,,,8,
Y,good,observed,20,-0.15384615384615385,0.6330906812462618,12,-0.19853407901227083
Y,good,observed,21,,,9,
Y,good,observed,22,-0.19230769230769232,0.5290679872349875,13,-0.2764885158971744
Y,good,observed,23,-0.21428571428571427,0.4820544547023683,13,-0.3169038994355483
Y,good,observed,24,-0.0857142857142857,0.7707850311186757,14,-0.11306672806651169
Y,good,observed,25,0.1912087912087912,0.5125839704707784,14,0.2902349791992541
Y,good,observed,26,0.08391608391608392,0.7954145018538977,12,0.09940649529910545
Y,good,observed,27,0.05714285714285713,0.8396998687415758,15,0.07587591470129416
Y,good,observed,28,0.0823529411764706,0.761733078752474,16,0.11819718447785271
Y,good,observed,29,0.09999999999999999,0.7125163701282782,16,0.14720515324968597
Y,good,observed,30,-0.04060150375939849,0.8650468790077722,20,-0.06296035641643132
Y,good,observed,31,0.011351909184726523,0.9643420040748253,18,0.01576891615817651
Y,good,observed,32,0.12105263157894736,0.6215490254755145,19,0.20652461013775134
Y,good,observed,33,-0.15087719298245614,0.5375272100958033,19,-0.26959954649076445
Y,good,observed,34,-0.052631578947368425,0.8356904320597222,18,-0.0779545701045183
Y,good,observed,35,0.005263157894736842,0.9829392613354335,19,0.007473317652954459
Y,good,observed,36,0.010526315789473684,0.9658856101969363,19,0.015074304021228587
Y,good,observed,37,-0.12727272727272726,0.5824788611326692,21,-0.23471983109167574
Y,good,observed,38,-0.13636363636363635,0.5555953559520418,21,-0.2552413930511088
Y,good,observed,39,-0.02280701754385965,0.9261610601906637,19,-0.033313482573208486
Y,good,observed,40,-0.03684210526315789,0.8809707676679907,19,-0.055038502088647044
Y,good,observed,41,-0.10827067669172932,0.6495672222012883,20,-0.18737589813921007
Y,good,observed,42,-0.09298245614035087,0.7049792897185855,19,-0.15182364115477157
Y,good,observed,43,-0.10216718266253869,0.6866550541678016,18,-0.16326137894296952
Y,good,observed,44,-0.0706766917293233,0.7671582206450904,20,-0.11511505682456784
Y,good,observed,45,-0.16140350877192983,0.5091713427471698,19,-0.2931360473534157
Y,good,observed,46,-0.27017543859649124,0.26327626992868586,19,-0.5795882837099774
Y,good,observed,47,-0.11123658949745907,0.622136487426624,22,-0.20611432715218436
Y,good,observed,48,-0.15064935064935067,0.514513864469408,21,-0.288602917925006
Y,good,observed,49,-0.2776679841897233,0.1995656005313296,23,-0.6999143166905499
Y,good,observed,50,-0.23913043478260865,0.260427936802927,24,-0.5843124296715454
Y,good,observed,51,-0.15974025974025974,0.4891511154734237,21,-0.3105569517603586
Y,good,observed,52,-0.1926877470355731,0.37839329224974183,23,-0.42205657090857324
Y,good,observed,53,-0.06041784302653869,0.7894023352862747,22,-0.10270159316669729
Y,good,observed,54,-0.04155844155844156,0.8580477762660439,21,-0.06648852987734959
Y,good,observed,55,-0.09768492377188029,0.6653964075322027,22,-0.17691954821194003
Y,good,observed,56,-0.3003095975232198,0.22595992422709757,18,-0.6459685795710393
Y,good,observed,57,-0.22280701754385965,0.35921602294744404,19,-0.44464429972617137
Y,good,observed,58,-0.37500000000000006,0.13803484396804858,17,-0.8600112713310414
Y,good,observed,59,-0.25789473684210523,0.28643023354996244,19,-0.5429811428902863
Y,good,observed,60,-0.15,0.5792486306642535,16,-0.23713498420291823
Y,good,observed,61,-0.15357142857142855,0.5847640949410158,15,-0.2330193013164462
Y,good,observed,62,-0.26470588235294124,0.3045422200057608,17,-0.5163524907339779
Y,good,observed,63,-0.18214285714285713,0.5158816817070392,15,-0.2874498930896583
Y,good,observed,64,-0.2967032967032967,0.30296672383870205,14,-0.5186050693420703
Y,good,observed,65,-0.2823529411764706,0.2893498290632739,16,-0.5385767698647986
Y,good,observed,66,-0.15,0.5792486306642535,16,-0.23713498420291823
Y,good,observed,67,-0.22637362637362637,0.4364347945560526,14,-0.36008063278278846
Y,good,observed,68,-0.09090909090909091,0.7903727377532903,11,-0.10216804823761354
Y,good,observed,69,-0.34065934065934067,0.2547064607541252,13,-0.5939600388044294
Y,good,observed,70,-0.3727272727272728,0.25892587368422215,11,-0.5868245496545997
Y,good,observed,71,-0.3054945054945055,0.2881698858754571,14,-0.5403514054840255
Y,good,observed,72,-0.389010989010989,0.16921738979769044,14,-0.7715550082880974
Z,good,observed,12,,,5,
Z,good,observed,13,,,8,
Z,good,observed,14,,,6,
Z,good,observed,15,,,5,
Z,good,observed,16,,,7,
Z,good,observed,17,,,8,
Z,good,observed,18,,,9,
Z,good,observed,19,,,8,
Z,good,observed,20,0.4265734265734266,0.16669998762494495,12,0.7780644324120566
Z,good,observed,21,,,9,
Z,good,observed,22,0.35714285714285715,0.23092986230203402,13,0.6365199033997576
Z,good,observed,23,0.6153846153846153,0.02516711655189929,13,1.599166539609904
Z,good,observed,24,0.5780219780219781,0.030383014145236965,14,1.5173691441759658
Z,good,observed,25,0.16923076923076924,0.5630172739962107,14,0.2494782803064714
Z,good,observed,26,-0.02097902097902098,0.9484022252365223,12,-0.023007435707336574
Z,good,observed,27,0.0,1.0,15,-0.0
Z,good,observed,28,0.02058823529411765,0.9396737397890448,16,0.02702290980961651
Z,good,observed,29,-0.07941176470588236,0.770025319039825,16,-0.11349499464764301
Z,good,observed,30,-0.07218045112781954,0.7623392575365604,20,-0.11785171516043352
Z,good,observed,31,0.040247678018575844,0.8740147776078566,18,0.05848122436869531
Z,good,observed,32,-0.042105263157894736,0.864107517640632,19,-0.06343221653393744
Z,good,observed,33,-0.010526315789473684,0.9658856101969363,19,-0.015074304021228587
Z,good,observed,34,-0.04437564499484004,0.8612061336731367,18,-0.06489288571001009
Z,good,observed,35,-0.21403508771929824,0.37892417299512104,19,-0.42144768856632303
Z,good,observed,36,-0.22456140350877193,0.35534598974510767,19,-0.44934858142149264
Z,good,observed,37,-0.125974025974026,0.5863643592427877,21,-0.23183243511759866
Z,good,observed,38,-0.10259740259740259,0.6580970577075415,21,-0.18171005088703554
Z,good,observed,39,-0.12456140350877193,0.6113997291771747,19,-0.21367475798298308
